ID,Reported_Date,Reported_Hour,Reported_Year,Occurred_Date,Occurred_Hour,Occurred_Year,Time_of_Day,Weekday,Day_of_Week,Neighbourhood,Sector,Division,Ward,Councillor,Census_Tract,Level_of_Injury,x,y,Occurred_Month
352,2023-03-05 05:00:00,700,2023,2023-03-05 05:00:00,700,2023,Morning,Sunday,7,OrlZans Village - Chateauneuf,31,East,Ward 2 - OrlZans West-Innes,Laura Dudas,5050125.08,MINOR,-75.50477802,45.45570124,March
353,2023-03-17 05:00:00,900,2023,2023-03-17 05:00:00,900,2023,Morning,Friday,5,Greenbelt - Stony Swamp,15,West,Ward 8 - College,Laine Johnson,5050141.14,UNKNOWN,-75.82281439,45.30448415,March
354,2023-04-03 05:00:00,300,2023,2023-04-03 05:00:00,300,2023,Night,Monday,1,Greenboro East,35,East,Ward 10 - Gloucester-Southgate,Jessica Bradley,5050001.05,MAJOR,-75.6428099,45.36310886,April
355,2023-04-12 05:00:00,1900,2023,2023-04-12 05:00:00,1900,2023,Evening,Wednesday,3,Riverside South - Leitrim,35,East,Ward 22 - Riverside South-Findlay Creek,Steve Desroches,5050126.07,NONE,-75.61737035,45.30941799,April
356,2023-04-16 05:00:00,1800,2023,2023-04-15 05:00:00,1400,2023,Afternoon,Saturday,6,Rothwell Heights - Beacon Hill North,32,East,Ward 11 - Beacon Hill-Cyrville,Tim Tierney,5050121.01,UNKNOWN,-75.59419583,45.44734807,April
357,2023-04-22 05:00:00,400,2023,2023-04-22 05:00:00,400,2023,Night,Saturday,6,Byward Market,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050054.0,MINOR,-75.6917611,45.42960613,April
358,2023-04-24 05:00:00,1500,2023,2023-04-24 05:00:00,1500,2023,Afternoon,Monday,1,West Centertown,22,Central,Ward 14 - Somerset,Ariel Troster,5050041.0,NONE,-75.70561226,45.40931482,April
359,2023-04-24 05:00:00,1900,2023,2023-04-24 05:00:00,1900,2023,Evening,Monday,1,OrlZans Avalon - Notting Gate - Fallingbrook - Gardenway South,31,East,Ward 19 - OrlZans South-Navan,Catherine Kitts,5050171.07,MINOR,-75.462611,45.46592728,April
360,2023-05-08 05:00:00,200,2023,2023-05-08 05:00:00,2200,2023,Evening,Monday,1,Hunt Club East - Western Community,35,East,Ward 16 - River,Riley Brockington,5050002.05,UNKNOWN,-75.67146619,45.34723643,May
361,2023-05-24 05:00:00,1700,2023,2023-05-24 05:00:00,1700,2023,Afternoon,Wednesday,3,Hawthorne Meadows - Sheffield Glen,33,East,Ward 18 - Alta Vista,Marty Carr,5050010.0,UNKNOWN,-75.6142373,45.39120075,May
362,2023-05-25 05:00:00,200,2023,2023-05-25 05:00:00,2300,2023,Evening,Thursday,4,Byward Market,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050054.0,UNKNOWN,-75.69403833,45.42756762,May
363,2023-05-25 05:00:00,200,2023,2023-05-25 05:00:00,2300,2023,Evening,Thursday,4,Greenboro East,35,East,Ward 10 - Gloucester-Southgate,Jessica Bradley,5050001.06,UNKNOWN,-75.63887789,45.35976775,May
364,2023-06-02 05:00:00,500,2023,2023-06-02 05:00:00,500,2023,Night,Friday,5,Carlington,21,Central,Ward 16 - River,Riley Brockington,5050022.0,UNKNOWN,-75.73828685,45.37227664,June
365,2023-06-03 05:00:00,100,2023,2023-06-03 05:00:00,100,2023,Night,Saturday,6,Cityview - Skyline - Fisher Heights,17,West,Ward 9 - Knoxdale-Merivale,Sean Devine,5050132.0,UNKNOWN,-75.73510591,45.35612435,June
366,2023-06-04 05:00:00,200,2023,2023-06-04 05:00:00,2100,2023,Evening,Sunday,7,Vanier North,25,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050103.0,UNKNOWN,-75.66950618,45.44127065,June
367,2023-06-08 05:00:00,1800,2023,2023-06-08 05:00:00,1800,2023,Evening,Thursday,4,Centretown,23,Central,Ward 14 - Somerset,Ariel Troster,5050040.0,UNKNOWN,-75.7006203,45.41360815,June
368,2023-06-10 05:00:00,0,2023,2023-06-10 05:00:00,0,2023,Night,Saturday,6,Centretown,23,Central,Ward 14 - Somerset,Ariel Troster,5050038.0,UNKNOWN,-75.69885181,45.41615225,June
369,2023-06-10 05:00:00,600,2023,2023-06-10 05:00:00,100,2023,Night,Saturday,6,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,17,West,Ward 9 - Knoxdale-Merivale,Sean Devine,5050130.01,UNKNOWN,-75.71389927,45.32429653,June
370,2023-06-10 05:00:00,300,2023,2023-06-10 05:00:00,100,2023,Night,Saturday,6,Byward Market,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050054.0,MAJOR,-75.69303402,45.42906621,June
371,2023-06-13 05:00:00,300,2023,2023-06-13 05:00:00,300,2023,Night,Tuesday,2,Civic Hospital-Central Park,21,Central,Ward 15 - Kitchissippi,Jeff Leiper,5050034.0,MAJOR,-75.7227306,45.39395241,June
372,2023-06-17 05:00:00,900,2023,2023-06-17 05:00:00,900,2023,Morning,Saturday,6,Overbrook - McArthur,25,Central,Ward 13 - Rideau-Rockcliffe,Rawlson King,5050013.0,MAJOR,-75.66133421,45.42944972,June
373,2023-06-19 05:00:00,200,2023,2023-06-19 05:00:00,2000,2023,Evening,Monday,1,Whitehaven - Queensway Terrace North,14,West,Ward 7 - Bay,Theresa Kavanagh,5050029.0,MAJOR,-75.80111014,45.35473854,June
374,2023-06-22 05:00:00,200,2023,2023-06-22 05:00:00,2000,2023,Evening,Thursday,4,Vanier North,25,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050060.0,UNKNOWN,-75.64946857,45.44574288,June
375,2023-06-28 05:00:00,1000,2023,2023-06-28 05:00:00,1000,2023,Morning,Wednesday,3,Carlington,21,Central,Ward 16 - River,Riley Brockington,5050022.0,FATAL,-75.74352321,45.37481678,June
376,2023-06-29 05:00:00,200,2023,2023-06-29 05:00:00,2100,2023,Evening,Thursday,4,Civic Hospital-Central Park,21,Central,Ward 16 - River,Riley Brockington,5050023.02,FATAL,-75.73888594,45.37013362,June
377,2023-07-02 05:00:00,200,2023,2023-07-02 05:00:00,200,2023,Night,Sunday,7,Elmvale - Eastway - Riverview - Riverview Park West,33,East,Ward 18 - Alta Vista,Marty Carr,5050011.01,UNKNOWN,-75.62880686,45.40217424,July
378,2023-07-02 05:00:00,200,2023,2023-07-01 05:00:00,2100,2023,Evening,Saturday,6,Overbrook - McArthur,25,Central,Ward 13 - Rideau-Rockcliffe,Rawlson King,5050012.0,NONE,-75.64745601,45.42684533,July
379,2023-07-05 05:00:00,0,2023,2023-07-05 05:00:00,0,2023,Night,Wednesday,3,Cummings,32,East,Ward 11 - Beacon Hill-Cyrville,Tim Tierney,5050012.0,MAJOR,-75.63845311,45.4262864,July
380,2023-07-05 05:00:00,1100,2023,2023-07-02 05:00:00,200,2023,Night,Sunday,7,East Industrial,33,East,Ward 18 - Alta Vista,Marty Carr,5050011.01,UNKNOWN,-75.63698982,45.41265789,July
381,2023-07-13 05:00:00,1900,2023,2023-07-13 05:00:00,1900,2023,Evening,Thursday,4,Centretown,23,Central,Ward 14 - Somerset,Ariel Troster,5050038.0,MINOR,-75.69805875,45.41732676,July
382,2023-07-17 05:00:00,1600,2023,2023-07-17 05:00:00,1600,2023,Afternoon,Monday,1,Lowertown,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050056.0,MAJOR,-75.68668236,45.4326296,July
383,2023-07-17 05:00:00,1500,2023,2023-07-17 05:00:00,1500,2023,Afternoon,Monday,1,Lowertown,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050056.0,UNKNOWN,-75.68767124,45.43417747,July
384,2023-07-24 05:00:00,1400,2023,2023-07-24 05:00:00,1400,2023,Afternoon,Monday,1,Metcalfe,36,East,Ward 20 - Osgoode,George Darouze,5050190.02,UNKNOWN,-75.53201503,45.24319515,July
385,2023-07-29 05:00:00,200,2023,2023-07-29 05:00:00,200,2023,Night,Saturday,6,East Industrial,33,East,Ward 10 - Gloucester-Southgate,Jessica Bradley,5050001.08,NONE,-75.60864773,45.38442624,July
386,2023-08-04 05:00:00,200,2023,2023-08-04 05:00:00,2100,2023,Evening,Friday,5,Hunt Club Upper -Blossom Park - Timbermill,35,East,Ward 10 - Gloucester-Southgate,Jessica Bradley,5050123.04,NONE,-75.63983644,45.35392412,August
387,2023-08-06 05:00:00,0,2023,2023-08-06 05:00:00,0,2023,Night,Sunday,7,Carson Grove - Carson Meadows,32,East,Ward 13 - Rideau-Rockcliffe,Rawlson King,5050062.01,MINOR,-75.628815,45.44236225,August
388,2023-08-17 05:00:00,200,2023,2023-08-17 05:00:00,2300,2023,Evening,Thursday,4,Hunt Club East - Western Community,35,East,Ward 10 - Gloucester-Southgate,Jessica Bradley,5050127.0,UNKNOWN,-75.66346842,45.34240822,August
389,2023-08-19 05:00:00,300,2023,2023-08-19 05:00:00,300,2023,Night,Saturday,6,Russell - Edwards,37,East,Ward 20 - Osgoode,George Darouze,5050126.04,NONE,-75.50177064,45.35138956,August
390,2023-09-02 05:00:00,200,2023,2023-09-02 05:00:00,2200,2023,Evening,Saturday,6,Hunt Club - Ottawa Airport,35,East,Ward 10 - Gloucester-Southgate,Jessica Bradley,5050127.0,MAJOR,-75.66764063,45.34286451,September
391,2023-09-09 05:00:00,1600,2023,2023-09-09 05:00:00,1600,2023,Afternoon,Saturday,6,Britannia Village,14,West,Ward 7 - Bay,Theresa Kavanagh,5050030.0,NONE,-75.78891106,45.36687349,September
392,2023-09-17 05:00:00,200,2023,2023-09-17 05:00:00,2200,2023,Evening,Sunday,7,Riverside South - Leitrim,35,East,Ward 22 - Riverside South-Findlay Creek,Steve Desroches,5050126.08,UNKNOWN,-75.60186681,45.31567761,September
393,2023-09-17 05:00:00,100,2023,2023-09-17 05:00:00,100,2023,Night,Sunday,7,Britannia Village,14,West,Ward 7 - Bay,Theresa Kavanagh,5050030.0,MAJOR,-75.79360942,45.36579798,September
394,2023-09-18 05:00:00,1800,2023,2023-09-18 05:00:00,900,2023,Morning,Monday,1,Whitehaven - Queensway Terrace North,14,West,Ward 7 - Bay,Theresa Kavanagh,5050028.0,UNKNOWN,-75.79398272,45.3477745,September
395,2023-09-18 05:00:00,0,2023,2023-09-18 05:00:00,0,2023,Night,Monday,1,Whitehaven - Queensway Terrace North,14,West,Ward 7 - Bay,Theresa Kavanagh,5050028.0,UNKNOWN,-75.79398272,45.3477745,September
396,2023-09-18 05:00:00,900,2023,2023-09-18 05:00:00,900,2023,Morning,Monday,1,Whitehaven - Queensway Terrace North,14,West,Ward 7 - Bay,Theresa Kavanagh,5050028.0,NONE,-75.79274392,45.34986203,September
397,2023-09-22 05:00:00,200,2023,2023-09-22 05:00:00,2200,2023,Evening,Friday,5,Hunt Club Upper -Blossom Park - Timbermill,35,East,Ward 10 - Gloucester-Southgate,Jessica Bradley,5050123.04,MAJOR,-75.63983644,45.35392412,September
398,2023-09-23 05:00:00,200,2023,2023-09-23 05:00:00,2300,2023,Evening,Saturday,6,Overbrook - McArthur,25,Central,Ward 13 - Rideau-Rockcliffe,Rawlson King,5050013.0,UNKNOWN,-75.6574185,45.42291487,September
399,2023-09-26 05:00:00,0,2023,2023-09-26 05:00:00,1400,2023,Afternoon,Tuesday,2,Vanier North,25,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050104.0,MINOR,-75.6719475,45.43953366,September
400,2023-09-30 05:00:00,200,2023,2023-09-30 05:00:00,200,2023,Night,Saturday,6,East Industrial,33,East,Ward 18 - Alta Vista,Marty Carr,5050011.01,UNKNOWN,-75.63698982,45.41265789,September
401,2023-10-07 05:00:00,1900,2023,2023-10-07 05:00:00,1900,2023,Evening,Saturday,6,Overbrook - McArthur,25,Central,Ward 13 - Rideau-Rockcliffe,Rawlson King,5050012.0,UNKNOWN,-75.65169274,45.4281007,October
402,2023-10-08 05:00:00,200,2023,2023-10-08 05:00:00,2300,2023,Evening,Sunday,7,Hunt Club Park,33,East,Ward 10 - Gloucester-Southgate,Jessica Bradley,5050001.07,MINOR,-75.61808617,45.3728282,October
403,2023-10-11 05:00:00,200,2023,2023-10-11 05:00:00,2100,2023,Evening,Wednesday,3,OrlZans Avalon - Notting Gate - Fallingbrook - Gardenway South,31,East,Ward 1 - OrlZans East-Cumberland,Matthew Luloff,5050170.08,FATAL,-75.49055768,45.46556382,October
404,2023-10-18 05:00:00,1200,2023,2023-10-18 05:00:00,1200,2023,Afternoon,Wednesday,3,Byward Market,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050054.0,MAJOR,-75.68894747,45.42974815,October
405,2023-11-01 05:00:00,800,2023,2023-11-01 05:00:00,700,2023,Morning,Wednesday,3,Whitehaven - Queensway Terrace North,14,West,Ward 7 - Bay,Theresa Kavanagh,5050028.0,MINOR,-75.79398272,45.3477745,November
406,2023-11-03 05:00:00,200,2023,2023-11-03 05:00:00,2000,2023,Evening,Friday,5,Iris,15,West,Ward 8 - College,Laine Johnson,5050026.0,NONE,-75.78143028,45.34962211,November
407,2023-11-06 05:00:00,1400,2023,2023-11-06 05:00:00,1400,2023,Afternoon,Monday,1,Centretown,23,Central,Ward 14 - Somerset,Ariel Troster,5050038.0,MAJOR,-75.69580724,45.41470133,November
408,2023-11-22 05:00:00,500,2023,2023-11-22 05:00:00,500,2023,Night,Wednesday,3,Vanier North,25,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050102.0,UNKNOWN,-75.66281609,45.43813528,November
409,2023-11-23 05:00:00,600,2023,2023-11-23 05:00:00,600,2023,Morning,Thursday,4,Centrepointe,15,West,Ward 8 - College,Laine Johnson,5050137.05,FATAL,-75.7705463,45.34609036,November
410,2023-12-06 05:00:00,1400,2023,2023-12-06 05:00:00,1400,2023,Afternoon,Wednesday,3,Beacon Hill South - Cardinal Heights,32,East,Ward 11 - Beacon Hill-Cyrville,Tim Tierney,5050121.01,UNKNOWN,-75.59399527,45.44550176,December
411,2023-12-11 05:00:00,700,2023,2023-12-11 05:00:00,700,2023,Morning,Monday,1,CFB Rockcliffe-NRC,32,East,Ward 13 - Rideau-Rockcliffe,Rawlson King,5050061.0,MINOR,-75.6462145,45.43998802,December
412,2023-12-17 05:00:00,1400,2023,2023-12-17 05:00:00,1400,2023,Afternoon,Sunday,7,Whitehaven - Queensway Terrace North,14,West,Ward 7 - Bay,Theresa Kavanagh,5050029.0,MAJOR,-75.80111014,45.35473854,December
413,2023-12-21 05:00:00,1400,2023,2023-12-21 05:00:00,1400,2023,Afternoon,Thursday,4,Hunt Club South Industrial,17,West,Ward 9 - Knoxdale-Merivale,Sean Devine,5050130.01,MINOR,-75.71726407,45.33379451,December
414,2024-01-08 05:00:00,1400,2024,2024-01-08 05:00:00,1400,2024,Afternoon,Monday,1,West Centertown,22,Central,Ward 14 - Somerset,Ariel Troster,5050035.0,MINOR,-75.70950975,45.40060992,January
415,2024-01-11 05:00:00,900,2024,2024-01-11 05:00:00,900,2024,Morning,Thursday,4,Overbrook - McArthur,25,Central,Ward 13 - Rideau-Rockcliffe,Rawlson King,5050012.0,UNKNOWN,-75.63969795,45.42606725,January
416,2024-01-15 05:00:00,300,2024,2024-01-15 05:00:00,300,2024,Night,Monday,1,Blackburn Hamlet,31,East,Ward 2 - OrlZans West-Innes,Laura Dudas,5050125.02,UNKNOWN,-75.56546004,45.42937121,January
417,2024-01-16 05:00:00,1100,2024,2024-01-13 05:00:00,100,2024,Night,Saturday,6,Russell - Edwards,37,East,Ward 20 - Osgoode,George Darouze,5050126.04,UNKNOWN,-75.58001969,45.29684825,January
418,2024-01-29 05:00:00,1300,2024,2024-01-29 05:00:00,1300,2024,Afternoon,Monday,1,West Centertown,22,Central,Ward 15 - Kitchissippi,Jeff Leiper,5050035.0,FATAL,-75.71118084,45.39790463,January
419,2024-02-05 05:00:00,400,2024,2024-02-05 05:00:00,400,2024,Night,Monday,1,North Gower,12,West,Ward 21 - Rideau-Jock,David Brown,5050200.02,UNKNOWN,-75.69851066,45.20422447,February
420,2024-02-11 05:00:00,1900,2024,2024-02-11 05:00:00,1900,2024,Evening,Sunday,7,Braemar Park - Bel Air Heights - Copeland Park,17,West,Ward 8 - College,Laine Johnson,5050024.0,UNKNOWN,-75.7634325,45.35479874,February
421,2024-02-17 05:00:00,200,2024,2024-02-17 05:00:00,2000,2024,Evening,Saturday,6,OrlZans Central,31,East,Ward 2 - OrlZans West-Innes,Laura Dudas,5050124.01,MAJOR,-75.52925127,45.46905889,February
422,2024-02-19 05:00:00,300,2024,2024-02-19 05:00:00,300,2024,Night,Monday,1,Byward Market,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050054.0,MINOR,-75.68871575,45.42750709,February
423,2024-02-26 05:00:00,200,2024,2024-02-26 05:00:00,2100,2024,Evening,Monday,1,Cummings,32,East,Ward 11 - Beacon Hill-Cyrville,Tim Tierney,5050122.03,MAJOR,-75.62744936,45.42357269,February
424,2024-02-28 05:00:00,200,2024,2024-02-28 05:00:00,2300,2024,Evening,Wednesday,3,Carp,11,West,Ward 5 - West Carleton-March,Clarke Kelly,5050300.01,UNKNOWN,-76.02328249,45.33454599,February
425,2024-03-09 05:00:00,600,2024,2024-03-09 05:00:00,600,2024,Morning,Saturday,6,Iris,15,West,Ward 8 - College,Laine Johnson,5050027.0,NONE,-75.78604733,45.34274001,March
426,2024-03-18 05:00:00,1800,2024,2024-03-18 05:00:00,1800,2024,Evening,Monday,1,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata North Business Park,13,West,Ward 4 - Kanata North,Cathy Curry,5050160.15,NONE,-75.93130575,45.30587941,March
427,2024-03-21 05:00:00,1000,2024,2024-03-18 05:00:00,1800,2024,Evening,Monday,1,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata North Business Park,13,West,Ward 4 - Kanata North,Cathy Curry,5050160.15,NONE,-75.93130575,45.30587941,March
428,2024-03-24 05:00:00,200,2024,2024-03-24 05:00:00,2300,2024,Evening,Sunday,7,Britannia Village,14,West,Ward 7 - Bay,Theresa Kavanagh,5050029.0,UNKNOWN,-75.8011136,45.35775682,March
429,2024-03-27 05:00:00,1400,2024,2024-03-27 05:00:00,1400,2024,Afternoon,Wednesday,3,Crestview - Meadowlands,17,West,Ward 8 - College,Laine Johnson,5050133.0,MAJOR,-75.75243998,45.34730334,March
430,2024-04-01 05:00:00,700,2024,2024-04-01 05:00:00,0,2024,Night,Monday,1,Laurentian,14,West,Ward 15 - Kitchissippi,Jeff Leiper,5050033.01,NONE,-75.75109698,45.3804279,April
431,2024-04-07 05:00:00,1600,2024,2024-03-24 05:00:00,1600,2024,Afternoon,Sunday,7,Island Park,21,Central,Ward 15 - Kitchissippi,Jeff Leiper,5050044.0,UNKNOWN,-75.73526665,45.3957369,March
432,2024-05-19 05:00:00,400,2024,2024-05-19 05:00:00,400,2024,Night,Sunday,7,Hawthorne Meadows - Sheffield Glen,33,East,Ward 18 - Alta Vista,Marty Carr,5050010.0,UNKNOWN,-75.61097387,45.3924442,May
433,2024-05-23 05:00:00,200,2024,2024-05-23 05:00:00,2100,2024,Evening,Thursday,4,Cummings,32,East,Ward 11 - Beacon Hill-Cyrville,Tim Tierney,5050122.01,MAJOR,-75.63356436,45.42603888,May
434,2024-05-31 05:00:00,200,2024,2024-05-31 05:00:00,0,2024,Night,Friday,5,Overbrook - McArthur,25,Central,Ward 13 - Rideau-Rockcliffe,Rawlson King,5050012.0,MAJOR,-75.64800839,45.43064774,May
435,2024-06-12 05:00:00,1600,2024,2024-06-12 05:00:00,1600,2024,Afternoon,Wednesday,3,Lowertown,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050056.0,MAJOR,-75.68510104,45.43327524,June
436,2024-06-15 05:00:00,300,2024,2024-06-15 05:00:00,300,2024,Night,Saturday,6,Byward Market,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050054.0,MAJOR,-75.6896914,45.42710422,June
437,2024-06-17 05:00:00,200,2024,2024-06-17 05:00:00,2000,2024,Evening,Monday,1,Britannia Village,14,West,Ward 7 - Bay,Theresa Kavanagh,5050029.0,UNKNOWN,-75.80146297,45.36029292,June
438,2024-06-22 05:00:00,200,2024,2024-06-22 05:00:00,200,2024,Night,Saturday,6,Byward Market,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050054.0,MAJOR,-75.68830982,45.42677768,June
439,2024-06-28 05:00:00,200,2024,2024-06-28 05:00:00,2100,2024,Evening,Friday,5,Rockcliffe - Manor Park,25,Central,Ward 13 - Rideau-Rockcliffe,Rawlson King,5050059.0,UNKNOWN,-75.65370094,45.4510711,June
440,2024-07-02 05:00:00,0,2024,2024-07-02 05:00:00,0,2024,Night,Tuesday,2,Byward Market,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050054.0,MAJOR,-75.69303402,45.42906621,July
441,2024-07-18 05:00:00,200,2024,2024-07-18 05:00:00,2000,2024,Evening,Thursday,4,Byward Market,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050054.0,NONE,-75.69303402,45.42906621,July
442,2024-07-26 05:00:00,200,2024,2024-07-26 05:00:00,2100,2024,Evening,Friday,5,Riverside Park,34,East,Ward 16 - River,Riley Brockington,5050003.0,NONE,-75.69875888,45.37577408,July
443,2024-08-04 05:00:00,1700,2024,2024-08-04 05:00:00,1700,2024,Afternoon,Sunday,7,Braemar Park - Bel Air Heights - Copeland Park,17,West,Ward 8 - College,Laine Johnson,5050024.0,UNKNOWN,-75.75758167,45.35616689,August
444,2024-08-07 05:00:00,200,2024,2024-08-07 05:00:00,2200,2024,Evening,Wednesday,3,Hunt Club Park,33,East,Ward 10 - Gloucester-Southgate,Jessica Bradley,5050001.08,NONE,-75.620592,45.3709578,August
445,2024-08-10 05:00:00,200,2024,2024-08-10 05:00:00,200,2024,Night,Saturday,6,Glebe - Dows Lake,22,Central,Ward 17 - Capital,Shawn Menard,5050018.0,UNKNOWN,-75.68399583,45.40022467,August
446,2024-09-10 05:00:00,200,2024,2024-09-10 05:00:00,2000,2024,Evening,Tuesday,2,Hawthorne Meadows - Sheffield Glen,33,East,Ward 18 - Alta Vista,Marty Carr,5050010.0,MINOR,-75.61097387,45.3924442,September
447,2024-09-20 05:00:00,1400,2024,2024-09-20 05:00:00,1400,2024,Afternoon,Friday,5,Byward Market,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050054.0,UNKNOWN,-75.6896914,45.42710422,September
448,2024-09-22 05:00:00,200,2024,2024-09-22 05:00:00,2200,2024,Evening,Sunday,7,Vanier North,25,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050103.0,MAJOR,-75.66342608,45.44070024,September
449,2024-09-25 05:00:00,0,2024,2024-09-25 05:00:00,0,2024,Night,Wednesday,3,Carlington,21,Central,Ward 16 - River,Riley Brockington,5050021.0,UNKNOWN,-75.72813938,45.37660359,September
450,2024-10-12 05:00:00,400,2024,2024-10-12 05:00:00,400,2024,Night,Saturday,6,Tanglewood,17,West,Ward 9 - Knoxdale-Merivale,Sean Devine,5050130.02,UNKNOWN,-75.74508197,45.33633944,October
451,2024-11-09 05:00:00,1700,2024,2024-11-09 05:00:00,300,2024,Night,Saturday,6,Britannia Village,14,West,Ward 7 - Bay,Theresa Kavanagh,5050029.0,NONE,-75.8011136,45.35775682,November
452,2024-11-18 05:00:00,1800,2024,2024-11-18 05:00:00,1800,2024,Evening,Monday,1,East Industrial,33,East,Ward 18 - Alta Vista,Marty Carr,5050011.01,UNKNOWN,-75.64031018,45.4105791,November
453,2024-11-23 05:00:00,800,2024,2024-11-22 05:00:00,2100,2024,Evening,Friday,5,Woodroffe - Lincoln Heights,14,West,Ward 7 - Bay,Theresa Kavanagh,5050031.0,UNKNOWN,-75.78210744,45.37160689,November
454,2024-12-04 05:00:00,0,2024,2024-12-04 05:00:00,0,2024,Night,Wednesday,3,Riverside Park,34,East,Ward 16 - River,Riley Brockington,5050003.0,MAJOR,-75.68777085,45.36960501,December
455,2024-12-31 05:00:00,800,2024,2024-12-31 05:00:00,800,2024,Morning,Tuesday,2,Glebe - Dows Lake,22,Central,Ward 17 - Capital,Shawn Menard,5050036.0,NONE,-75.69637802,45.40324563,December
456,2024-12-31 05:00:00,1400,2024,2024-12-31 05:00:00,1400,2024,Afternoon,Tuesday,2,Lowertown,24,Central,Ward 12 - Rideau-Vanier,StZphanie Plante,5050056.0,UNKNOWN,-75.68445389,45.43441009,December
